id,title,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,is_best_movie_by_year,is_best_movie,is_best_show_by_year,is_best_show
tm185208,Elena,2013,PG-13,82,tt2719278,7.6,1823,0,0,0,0
tm244519,Birth of the Dragon,2017,PG-13,120,tt2720826,5.6,8112,0,0,0,0
tm176553,Doctor Bello,2013,,95,tt2723358,4.8,54,0,0,0,0
tm221883,Gridlocked,2016,R,114,tt2724532,5.8,4570,0,0,0,0
tm374132,Bird Box,2018,R,124,tt2737304,6.6,325194,0,0,0,0
ts521,Black Ink Crew New York,2013,TV-14,41,tt2738096,4.6,459,0,0,0,0
ts1639,The Blacklist,2013,TV-14,43,tt2741602,8.0,238138,0,0,0,1
tm139841,Sinister 2,2015,R,97,tt2752772,5.3,53733,0,0,0,0
tm143757,Search Party,2014,R,93,tt2758904,5.6,7789,0,0,0,0
tm186161,Boss,2013,PG-13,143,tt2763724,5.3,11059,0,0,0,0
tm188290,Must Be... Love,2013,,100,tt2769454,6.4,522,0,0,0,0
tm321627,Ali's Wedding,2017,,110,tt2782692,6.9,4959,0,0,0,0
tm178513,Bombay Talkies,2013,PG-13,127,tt2797242,6.6,5372,0,0,0,0
tm171891,Himmatwala,2013,,150,tt2802286,1.7,8550,0,0,0,0
ts34074,"That Winter, the Wind Blows",2013,TV-MA,63,tt2806646,7.6,1803,0,0,0,0
tm185797,Fukrey,2013,PG-13,137,tt2806788,6.9,11656,0,1,0,0
tm166723,It Takes a Man and a Woman,2013,,120,tt2816740,6.7,362,0,0,0,0
ts20310,Girlfriends' Guide to Divorce,2014,TV-14,42,tt2817246,6.9,4523,0,0,0,0
ts39604,The Hospital,2006,TV-14,48,tt2823414,7.4,40,0,0,0,0
ts53641,Lalaloopsy,2013,TV-Y,23,tt2827502,6.4,104,0,0,0,0
tm598375,Chhota Bheem Aur Krishna,2008,G,69,tt2827516,6.4,310,0,0,0,0
tm159362,A Haunted House 2,2014,R,86,tt2828996,4.6,21514,0,0,0,0
tm175954,Aziz Ansari: Buried Alive,2013,,79,tt2836450,7.2,3980,0,0,0,0
tm182275,Omar,2013,,96,tt2852406,7.5,14230,0,1,0,0
tm183002,Madras Cafe,2013,PG-13,130,tt2855648,7.7,24319,0,1,0,0
tm150033,Expelled from Paradise,2014,,104,tt2859246,6.7,1696,0,0,0,0
tm139194,Ratchet & Clank,2016,PG,94,tt2870834,5.5,10764,0,0,0,0
tm226948,The Shack,2017,PG-13,132,tt2872518,6.2,35406,0,0,0,0
tm151663,Nightcrawler,2014,R,118,tt2872718,7.8,523686,0,1,0,0
tm169054,Bhaji in Problem,2013,,130,tt2879770,7.3,1007,0,0,0,0
tm172027,The Butterfly's Dream,2013,PG-13,138,tt2882532,7.8,21882,0,1,0,0
tm230551,Ip Man 3,2015,PG-13,105,tt2888046,7.0,54128,0,1,0,0
tm234292,The Heirs,2015,,71,tt2903370,5.7,224,0,0,0,0
tm246810,Santa Banta Pvt Ltd,2016,,112,tt2909396,2.7,282,0,0,0,0
tm180643,Jinxed,2013,G,70,tt2934844,6.4,1444,0,0,0,0
tm320144,The Wishing Tree,2017,,99,tt2936628,5.7,92,0,0,0,0
tm260272,Little Evil,2017,,94,tt2937366,5.7,21009,0,0,0,0
tm171965,Mike Birbiglia: My Girlfriend's Boyfriend,2013,,75,tt2937390,8.0,3284,0,0,0,0
tm147908,Anaamika,2014,PG,124,tt2939898,5.5,260,0,0,0,0
ts20709,Yowamushi Pedal,2013,TV-14,24,tt2942228,7.7,808,0,0,0,0
tm159296,One by Two,2014,,139,tt2951576,3.9,745,0,0,0,0
ts20336,Velvet,2014,TV-14,57,tt2955402,8.1,6018,0,0,0,0
tm285340,Girlfriend's Day,2017,,70,tt2962984,5.2,4197,0,0,0,0
tm348010,Killing Hasselhoff,2017,R,79,tt2967226,4.4,2655,0,0,0,0
tm183706,Birth Reborn,2013,,91,tt2974412,7.8,249,0,0,0,0
tm219173,Term Life,2016,R,93,tt2978102,5.6,7860,0,0,0,0
tm155291,Highway,2014,PG-13,133,tt2980794,7.6,28370,0,1,0,0
ts161737,Dare Me,2019,TV-MA,43,tt2983222,6.6,5098,0,0,0,0
tm436844,The Christmas Chronicles,2018,PG,104,tt2990140,7.0,71182,0,1,0,0
tm157681,Eyes of a Thief,2014,,98,tt2993406,6.6,443,0,0,0,0
tm169294,Pagpag: Nine Lives,2013,,105,tt2996950,5.5,313,0,0,0,0
tm151927,Mary Kom,2014,PG-13,122,tt3001638,6.9,10656,0,1,0,0
tm182227,Marc Maron: Thinky Pain,2013,,90,tt3004634,7.3,1876,0,0,0,0
ts20837,Outlander,2014,TV-MA,60,tt3006802,8.4,152435,0,0,0,1
ts87953,Locke & Key,2020,TV-14,48,tt3007572,7.4,72031,0,0,0,0
tm169669,Four Sisters and a Wedding,2013,,126,tt3008034,7.2,789,0,0,0,0
ts36127,Turbo FAST,2013,TV-PG,19,tt3010520,6.5,593,0,0,0,0
ts2161,Angry Birds Toons,2013,TV-Y,2,tt3012598,6.2,800,0,0,0,0
tm205684,Confusion Na Wa,2013,,105,tt3012648,7.0,38,0,0,0,0
tm188108,Sommore: Chandelier Status,2013,,75,tt3012832,6.6,95,0,0,0,0
ts8,Better Call Saul,2015,TV-MA,49,tt3032476,8.8,404920,0,0,1,1
tm183654,SDU: Sex Duties Unit,2013,,94,tt3044248,5.9,479,0,0,0,0
tm357479,Day of the Dead: Bloodline,2017,R,90,tt3053228,3.4,11841,0,0,0,0
ts160526,Khawatir,2005,TV-14,20,tt3062514,9.6,3046,0,0,0,0
tm138297,The Conjuring 2,2016,R,134,tt3065204,7.3,260693,0,1,0,0
tm182969,Dabbe: The Possession,2013,,120,tt3069758,6.8,5635,0,0,0,0
ts32271,Shtisel,2013,TV-14,48,tt3069894,8.6,6958,0,0,0,0
tm237143,Shrek the Musical,2013,PG-13,130,tt3070936,6.9,3634,0,0,0,0
tm136061,Suffragette,2015,PG-13,106,tt3077214,6.9,41529,0,1,0,0
ts4213,The Chase,2013,TV-PG,44,tt3077336,7.5,886,0,0,0,0
tm2269,Selfie,2014,,123,tt3102208,6.0,1671,0,0,0,0
ts33840,Nagi-Asu: A Lull in the Sea,2013,TV-14,23,tt3104236,7.3,1152,0,0,0,0
tm244758,Breaking the Bank,2016,,106,tt3105662,4.8,928,0,0,0,0
ts22383,Rabbids Invasion,2013,TV-Y7,10,tt3105674,5.5,1802,0,0,0,0
ts11188,The Flash,2014,TV-14,42,tt3107288,7.6,336888,0,0,0,1
tm471967,Lost Girls,2020,R,95,tt3111426,6.1,21040,0,0,0,0
ts34950,KILL la KILL,2013,TV-MA,25,tt3114390,7.9,13372,0,0,0,1
ts35253,Dark Matter,2015,TV-14,43,tt3116070,7.5,41867,0,0,0,1
tm420797,Sierra Burgess Is a Loser,2018,PG-13,105,tt3120280,5.8,38319,0,0,0,0
ts20014,Sailor Moon Crystal,2014,TV-14,24,tt3124992,7.8,2115,0,0,0,0
tm181051,Giraffada,2014,,85,tt3132086,6.3,234,0,0,0,0
tm211478,Tamasha,2015,PG,139,tt3148502,7.4,26790,0,1,0,0
tm158671,A Fairly Odd Summer,2014,G,68,tt3149536,4.0,533,0,0,0,0
tm245937,Win It All,2017,,88,tt3155328,6.2,9108,0,0,0,0
tm918853,All Together Now,2020,PG,92,tt3155342,6.5,4182,0,0,0,0
tm140436,Rock the Kasbah,2015,R,100,tt3165590,5.5,11963,0,0,0,0
tm178992,The Midas Touch,2013,,99,tt3173512,5.0,183,0,0,0,0
tm148457,Hasee Toh Phasee,2014,PG-13,141,tt3173910,6.8,14916,0,0,0,0
tm139532,Before I Wake,2016,PG-13,97,tt3176922,6.2,45243,0,0,0,0
tm182580,Ghadi,2013,PG-13,100,tt3190580,7.3,1128,0,0,0,0
tm310706,Extinction,2018,R,96,tt3201640,5.8,51781,0,0,0,0
tm151860,Free to Play,2014,,75,tt3203290,7.9,13308,0,1,0,0
ts21374,How to Get Away with Murder,2014,TV-14,43,tt3205802,8.1,146712,0,0,0,1
tm197423,October 1,2014,PG-13,149,tt3206616,6.4,424,0,0,0,0
tm162271,Bo Burnham: What.,2013,,60,tt3210258,8.3,11488,0,1,0,0
tm211510,Incarnate,2016,PG-13,91,tt3216348,5.2,12918,0,0,0,0
tm215339,Ralphie May: Imperfectly Yours,2013,,69,tt3219820,5.4,150,0,0,0,0
ts22318,Winx Club,2004,TV-G,23,tt3233214,6.2,6700,0,0,0,0
tm150928,It Follows,2015,R,101,tt3235888,6.8,233165,0,0,0,0
ts22445,The Heirs,2013,,59,tt3243098,7.5,10329,0,0,0,1
ts35354,Zoo,2015,TV-14,43,tt3250026,6.6,24479,0,0,0,0
tm359713,El Camino Christmas,2017,,97,tt3255590,5.7,8519,0,0,0,0
tm285317,IO,2019,PG-13,96,tt3256226,4.7,33724,0,0,0,0
tm469399,Music Teacher,2018,,101,tt3257794,6.2,684,0,0,0,0
tm881859,A Secret Love,2020,,83,tt3260524,7.8,4334,0,0,0,0
tm187505,She's The One,2013,,110,tt3264438,6.3,205,0,0,0,0
ts158608,The Ultimate Braai Master,2012,TV-PG,45,tt3264864,8.2,31,0,0,0,0
ts56589,Tayo the Little Bus,2010,TV-Y,11,tt3270208,5.2,156,0,0,0,0
tm163066,Xenos,2013,,12,tt3289618,7.8,2279,0,0,0,0
tm403346,Chadi Jawani Budhe Nu,1976,,135,tt3290368,4.6,14,0,0,0,0
tm456581,Anchor Baby,2010,,95,tt3296300,6.3,79,0,0,0,0
tm143984,London Has Fallen,2016,R,99,tt3300542,5.9,155997,0,0,0,0
ts10206,Ever After High,2013,TV-Y7,30,tt3312378,7.7,1130,0,0,0,0
tm208622,American Ultra,2015,R,96,tt3316948,6.1,89912,0,0,0,0
tm321224,"Game Over, Man!",2018,R,100,tt3317234,5.4,29773,0,0,0,0
tm156811,Queen,2014,PG-13,146,tt3322420,8.2,64805,1,1,0,0
tm140911,Imperial Dreams,2014,,87,tt3331028,6.7,4452,0,0,0,0
tm143372,Stand by Me Doraemon,2014,G,90,tt3331846,7.3,7812,0,0,0,0
tm227940,Berlin Syndrome,2017,R,116,tt3335606,6.2,24733,0,0,0,0
tm153055,Mitt,2014,,93,tt3336722,6.9,2579,0,0,0,0
ts20288,From Dusk Till Dawn: The Series,2014,TV-14,45,tt3337194,6.9,20132,0,0,0,0
ts21885,Unbreakable Kimmy Schmidt,2015,TV-14,30,tt3339966,7.6,70242,0,0,0,1
tm587320,El Mago Pop,2013,,44,tt3355166,6.8,21,0,0,0,0
tm187118,What the Fish,2013,PG-13,98,tt3357416,5.2,210,0,0,0,0
tm146144,Bobby Jasoos,2014,,121,tt3359290,5.5,2310,0,0,0,0
tm362198,Scary Stories to Tell in the Dark,2019,PG-13,108,tt3387520,6.2,73859,0,0,0,0
tm200690,The Forest,2016,R,95,tt3387542,4.8,42148,0,0,0,0
tm148910,Haider,2014,PG-13,150,tt3390572,8.1,54001,0,1,0,0
tm363787,Christmas in the Heartland,2017,,90,tt3396114,5.9,1414,0,0,0,0
ts14583,BoJack Horseman,2014,TV-MA,26,tt3398228,8.8,143584,0,0,1,1
tm375547,El club de los buenos infieles,2018,,90,tt3398808,5.5,642,0,0,0,0
tm232464,Raees,2017,R,143,tt3405236,6.7,43835,0,0,0,0
tm153164,Puriyaatha Puthir,2017,,140,tt3407614,6.6,1032,0,0,0,0
tm196296,A Monster Calls,2016,PG-13,108,tt3416532,7.5,86614,0,1,0,0
tm217986,Bangistan,2015,PG-13,135,tt3422462,4.5,1273,0,0,0,0
tm148976,The Battered Bastards of Baseball,2014,R,80,tt3445270,8.0,3953,0,0,0,0
tm138431,Virunga,2014,,90,tt3455224,8.2,11403,0,1,0,0
tm147405,E-Team,2014,,88,tt3458282,7.1,873,0,0,0,0
tm138905,The Hateful Eight,2015,R,188,tt3460252,7.8,570138,0,1,0,0
tm200926,Heritages,2014,,96,tt3461524,7.3,130,0,0,0,0
tm352774,Voyeur,2017,R,95,tt3465276,6.2,5922,0,0,0,0
tm70528,Material,2012,,94,tt3469008,7.3,950,0,0,0,0
tm219699,Phantom,2015,,136,tt3469244,5.9,9145,0,0,0,0
tm159819,Bride for Rent,2014,,115,tt3469386,6.4,584,0,0,0,0
tm300054,Orbiter 9,2017,,95,tt3469798,5.9,7586,0,0,0,0
tm157286,The Royal Bengal Tiger,2014,,107,tt3479858,6.9,874,0,0,0,0
tm151210,Jim Gaffigan: Obsessed,2014,,70,tt3481550,7.6,2226,0,0,0,0
tm158546,Raja Natwarlal,2014,PG,141,tt3483712,6.1,4280,0,0,0,0
ts16045,Are You The One?,2014,TV-14,41,tt3484274,6.5,2450,0,0,0,0
tm157283,Güeros,2015,,106,tt3499048,7.4,4120,0,0,0,0
tm152904,Tom Segura: Completely Normal,2014,,74,tt3500822,7.7,2570,0,0,0,0
ts20261,Madam Secretary,2014,TV-14,43,tt3501074,7.6,22563,0,0,0,1
tm324155,Security,2017,R,87,tt3501112,5.7,18618,0,0,0,0
ts21981,iZombie,2015,TV-14,42,tt3501584,7.8,66488,0,0,0,1
tm145791,Miss Granny,2014,,124,tt3516378,7.2,3433,0,0,0,0
tm232500,The Disaster Artist,2017,R,104,tt3521126,7.3,149604,0,1,0,0
tm218683,The Massively Mixed-Up Middle School Mystery,2015,,39,tt3521770,7.3,78,0,0,0,0
ts21867,Schitt's Creek,2015,TV-14,22,tt3526078,8.5,112537,0,0,0,1
ts1413,Autumn's Concerto,2009,TV-14,58,tt3530668,7.9,475,0,0,0,0
tm201906,Belgica,2016,,127,tt3544218,6.7,4478,0,0,0,0
tm434553,Cut Throat City,2020,R,123,tt3547306,4.8,2521,0,0,0,0
tm158980,Khoobsurat,2014,PG,130,tt3554418,6.5,8330,0,0,0,0
tm193769,Steve Jobs,2015,R,122,tt3565344,7.2,166288,0,1,0,0
ts21368,Black Money Love,2014,TV-MA,90,tt3565486,7.4,5975,0,0,0,0
ts21367,Jane the Virgin,2014,TV-14,42,tt3566726,7.8,46286,0,0,0,1
tm195209,Legend,2015,R,132,tt3569230,6.9,175273,0,1,0,0
tm159094,Naan Sigappu Manithan,2014,,161,tt3569788,6.5,1081,0,0,0,0
tm155051,Trailer Park Boys - Live in F**kin' Dublin,2014,,81,tt3580052,6.2,1548,0,0,0,0
tm149541,D.L. Hughley: Clear,2014,,59,tt3589494,6.9,249,0,0,0,0
ts54110,Puffin Rock,2015,TV-Y,11,tt3590338,8.7,891,0,0,0,0
ts20108,Henry Danger,2014,TV-G,24,tt3596174,5.6,5245,0,0,0,0
ts20883,"Nicky, Ricky, Dicky & Dawn",2014,TV-G,23,tt3596176,5.1,2551,0,0,0,0
ts35596,Bella and the Bulldogs,2015,TV-G,23,tt3596178,5.0,2114,0,0,0,0
tm155014,Trailer Park Boys: Live at the North Pole,2014,,88,tt3596200,6.7,1091,0,0,0,0
tm228574,Swearnet Live,2014,,75,tt3599642,5.4,519,0,0,0,0
ts35987,Transformers: Robots In Disguise,2015,TV-Y7,21,tt3604232,6.0,1048,0,0,0,0
tm135106,In a Valley of Violence,2016,R,104,tt3608930,6.0,18452,0,0,0,0
ts35251,Grace and Frankie,2015,TV-MA,30,tt3609352,8.2,48435,0,0,0,1
tm142881,Jem and the Holograms,2015,PG,119,tt3614814,4.1,7804,0,0,0,0
tm158302,Ankhon Dekhi,2014,,104,tt3620858,8.0,11330,0,1,0,0
tm234136,MindGamers,2015,,97,tt3625516,3.6,1093,0,0,0,0
tm317566,Creep 2,2017,R,80,tt3654796,6.4,24468,0,0,0,0
tm992844,The Dig,2021,PG-13,112,tt3661210,7.1,71915,0,1,0,0
tm218186,Septembers of Shiraz,2015,PG-13,110,tt3661298,7.9,38,0,0,0,0
tm357552,Pottersville,2017,,85,tt3672120,5.4,4674,0,0,0,0
tm160034,Humpty Sharma Ki Dulhania,2014,PG,133,tt3678938,6.0,12757,0,0,0,0
tm207668,ABCD 2,2015,PG,154,tt3679000,5.4,6258,0,0,0,0
tm411958,Ibiza,2018,,94,tt3685236,5.2,17194,0,0,0,0
ts58010,VeggieTales in the House,2014,TV-G,18,tt3692064,4.3,300,0,0,0,0
tm139922,"The Other One: The Long, Strange Trip of Bob Weir",2014,,85,tt3692768,7.3,1649,0,0,0,0
tm157461,Coming Soon,2014,PG,134,tt3698408,7.5,33714,0,1,0,0
ts35505,Old Money,2015,TV-MA,47,tt3701442,7.3,493,0,0,0,0
tm158436,Print the Legend,2014,,100,tt3703872,7.0,1967,0,0,0,0
tm219258,Brain on Fire,2017,PG-13,95,tt3704700,6.6,21164,0,0,0,0
tm135543,By the Sea,2015,R,122,tt3707106,5.3,20541,0,0,0,0
tm376234,The Warning,2018,,93,tt3711510,5.9,6278,0,0,0,0
tm144541,Refugiado,2014,R,95,tt3717390,6.4,365,0,0,0,0
tm215911,Ludo,2015,,90,tt3724898,2.8,825,0,0,0,0
tm177645,Wedding Association,2013,PG-13,106,tt3726104,7.1,22186,0,1,0,0
ts41490,Hap and Leonard,2016,TV-MA,42,tt3729898,7.6,7577,0,0,0,0
tm230927,Puerto Ricans in Paris,2015,R,82,tt3730510,5.3,1824,0,0,0,0
tm428073,When Angels Sleep,2018,,94,tt3732280,5.5,3619,0,0,0,0
ts43119,Real Rob,2015,TV-14,31,tt3741346,6.4,2801,0,0,0,0
tm266666,Gerald's Game,2017,,103,tt3748172,6.5,104894,0,0,0,0
ts20292,Gotham,2014,TV-14,43,tt3749900,7.8,226081,0,0,0,1
tm59372,Arjun: The Warrior Prince,2012,G,96,tt3758104,6.7,14,0,0,0,0
tm841797,The Ice Road,2021,PG-13,103,tt3758814,5.6,37401,0,0,0,0
tm368725,Love Is a Story,2015,,107,tt3764686,6.0,365,0,0,0,0
tm196125,"Hello, My Name Is Doris",2015,R,95,tt3766394,6.6,20377,0,0,0,0
tm144046,Jackass Presents: Bad Grandpa .5,2014,PG-13,86,tt3766424,6.3,2279,0,0,0,0
tm142852,She's Dating the Gangster,2014,,105,tt3772640,7.0,1079,0,0,0,0
tm145627,Pizza,2014,,107,tt3794302,6.2,1285,0,0,0,0
tm412623,The Kissing Booth,2018,,105,tt3799232,5.9,81639,0,0,0,0
tm201365,Brothers,2015,PG-13,156,tt3802576,6.4,12886,0,0,0,0
ts3799,All Hail King Julien,2014,TV-Y7,23,tt3807022,7.0,2008,0,0,0,0
ts11670,The Adventures of Puss in Boots,2015,TV-Y7,23,tt3807034,6.6,1696,0,0,0,0
tm202914,My Own Man,2014,,82,tt3812618,6.4,445,0,0,0,0
tm236725,My Beautiful Broken Brain,2014,,84,tt3815136,7.1,2257,0,0,0,0
tm200126,He Never Died,2015,R,99,tt3823012,6.4,19936,0,0,0,0
tm149038,Bill Burr: I'm Sorry You Feel That Way,2014,,80,tt3823690,8.3,7954,0,0,0,0
tm138792,Results,2015,R,105,tt3824412,5.4,7073,0,0,0,0
tm136465,Tangerine,2015,R,87,tt3824458,7.1,31385,0,1,0,0
tm145658,The Amazing Praybeyt Benjamin,2014,,105,tt3828220,4.0,195,0,0,0,0
ts38090,Versailles,2015,TV-MA,54,tt3830558,7.9,16273,0,0,0,1
tm916405,The Outpost,2020,R,123,tt3833480,6.8,31819,0,0,0,0
tm212909,Just the Way You Are,2015,,107,tt3837166,6.3,502,0,0,0,0
ts78325,Sinatra: All or Nothing at All,2015,TV-14,122,tt3838978,8.0,2354,0,0,0,0
ts27875,Masha's tales,2012,TV-Y,5,tt3840498,6.4,89,0,0,0,0
ts20791,Z Nation,2014,TV-14,43,tt3843168,6.6,36059,0,0,0,0
tm410435,To All the Boys I've Loved Before,2018,PG-13,100,tt3846674,7.1,101175,0,1,0,0
tm148662,The Boss: Anatomy of a Crime,2014,,98,tt3854234,7.3,2105,0,0,0,0
tm460055,The War Against Women,2013,,62,tt3856034,7.3,74,0,0,0,0
tm241998,Mohenjo Daro,2016,,155,tt3859980,5.6,11595,0,0,0,0
tm232855,Everything About Her,2016,,126,tt3860092,7.1,328,0,0,0,0
tm307283,Cargo,2017,,105,tt3860916,6.3,42722,0,0,0,0
ts36015,Into the Badlands,2015,TV-14,43,tt3865236,7.9,45628,0,0,0,1
ts20351,Married at First Sight,2014,TV-PG,64,tt3868860,6.1,1975,0,0,0,0
ts75157,The Magic School Bus Rides Again,2017,TV-Y,25,tt3869122,6.2,812,0,0,0,0
ts35244,Tiny House Nation,2014,TV-PG,43,tt3869500,7.1,1126,0,0,0,0
tm148597,Monty Python: Live (Mostly),2014,R,138,tt3872778,7.6,2598,0,0,0,0
ts22426,The Irregular at Magic High School,2014,TV-14,24,tt3874528,7.1,3273,0,0,0,0
tm577690,A Place in the Stars,2014,,112,tt3884826,6.2,19,0,0,0,0
tm145216,Dabbe 5: Zehr-i Cin,2014,R,132,tt3886722,6.0,3708,0,0,0,0
tm134791,Unfriended,2015,R,82,tt3901018,5.5,73854,0,0,0,0
ts37187,Senora Acero,2014,TV-MA,43,tt3904068,6.8,375,0,0,0,0
ts21986,Good Witch,2015,TV-G,43,tt3906732,7.2,10392,0,0,0,0
tm443179,All the Bright Places,2020,,108,tt3907584,6.5,28355,0,0,0,0
ts314002,The Seven Deadly Sins,2014,TV-14,24,tt3909224,7.9,30341,0,0,0,1
ts35360,Inspector Gadget,2015,TV-Y,21,tt3910690,4.5,614,0,0,0,0
ts35554,Scream: The TV Series,2015,TV-14,43,tt3921180,7.1,40082,0,0,0,0
tm205812,The Siege of Jadotville,2016,,108,tt3922798,7.2,38308,0,1,0,0
tm144451,Cold Harbour,2014,,93,tt3922888,5.2,211,0,0,0,0
tm138280,Sigaram Thodu,2014,,147,tt3949626,6.1,458,0,0,0,0
tm149914,Jim Jefferies: Bare,2014,R,76,tt3958494,8.0,5407,0,0,0,0
tm426274,The After Party,2018,,89,tt3960240,5.7,4348,0,0,0,0
tm244381,Marauders,2016,R,107,tt3963816,5.5,21929,0,0,0,0
tm244174,Okja,2017,PG-13,122,tt3967856,7.3,116305,0,1,0,0
tm328443,Illang: The Wolf Brigade,2018,R,140,tt3967878,5.9,5073,0,0,0,0
tm149747,The Perfect Dictatorship,2014,,143,tt3970854,7.2,5370,0,0,0,0
tm195764,6 Years,2015,,84,tt3984280,5.6,12441,0,0,0,0
tm214085,Tig,2015,,95,tt3986532,7.4,2649,0,0,0,0
ts36983,Fuller House,2016,TV-Y7,27,tt3986586,6.7,27148,0,0,0,0
tm880059,All Day and a Night,2020,R,121,tt3993886,5.9,3627,0,0,0,0
tm134052,Umrika,2015,,98,tt3995590,6.6,1463,0,0,0,0
ts38764,Marseille,2016,TV-MA,46,tt4003966,6.9,5083,0,0,0,0
tm435086,Level 16,2018,,102,tt4006302,6.0,11118,0,0,0,0
tm227044,Shaandaar,2015,PG-13,144,tt4007558,3.6,5612,0,0,0,0
ts35563,Supergirl,2015,TV-14,42,tt4016454,6.2,121939,0,0,0,0
tm233465,The Bye Bye Man,2016,PG-13,96,tt4032232,4.3,23588,0,0,0,0
tm235405,Hyena Road,2015,R,120,tt4034452,6.5,7665,0,0,0,0
tm150962,Mumbai Delhi Mumbai,2014,PG,120,tt4045666,5.7,354,0,0,0,0
ts35570,Lovesick,2014,TV-MA,24,tt4051832,8.1,19259,0,0,0,1
ts36147,Lucifer,2016,TV-14,47,tt4052886,8.1,308291,0,0,0,1
ts38511,Love,2016,TV-MA,32,tt4061080,7.7,41362,0,0,0,1
tm244364,The Nightingale,2018,R,136,tt4068576,7.3,28196,0,1,0,0
tm193378,Iliza Shlesinger: Freezing Hot,2015,,71,tt4074376,6.8,2572,0,0,0,0
tm155507,Chelsea Handler: Uganda Be Kidding Me Live,2014,,71,tt4079776,5.8,1165,0,0,0,0
tm233485,Charming,2018,,90,tt4086018,5.6,3467,0,0,0,0
tm193388,Dhanak,2015,,106,tt4088770,7.9,3893,0,0,0,0
ts36129,Crazy Ex-Girlfriend,2015,TV-14,42,tt4094300,7.8,19738,0,0,0,1
tm348393,When Love Happens,2014,,109,tt4094916,4.8,128,0,0,0,0
tm147518,City of God: 10 Years Later,2013,PG,69,tt4103686,6.4,1299,0,0,0,0
tm322200,Superlopez,2018,G,108,tt4110388,5.4,3574,0,0,0,0
tm231314,Zip & Zap and the Captain's Island,2016,,105,tt4110400,5.8,605,0,0,0,0
tm208628,Dil Dhadakne Do,2015,PG-13,170,tt4110568,7.0,17149,0,1,0,0
ts56201,Cloudy with a Chance of Meatballs,2017,TV-Y7,11,tt4123482,3.4,750,0,0,0,0
tm426428,After,2019,PG-13,106,tt4126476,5.2,52180,0,0,0,0
tm307774,Jagga Jasoos,2017,PG,180,tt4129428,6.4,10092,0,0,0,0
tm233533,White Girl,2016,,88,tt4134536,5.7,10646,0,0,0,0
tm449105,Polar,2019,R,118,tt4139588,6.3,87080,0,0,0,0
tm279585,Deidra & Laney Rob a Train,2017,,92,tt4144332,6.0,1887,0,0,0,0
tm209037,Tea Time,2014,,70,tt4147684,7.6,480,0,0,0,0
ts42687,PJ Masks,2015,TV-G,15,tt4148744,5.4,1214,0,0,0,0
tm195870,Manson Family Vacation,2015,,85,tt4154218,5.8,2965,0,0,0,0
tm244197,Replicas,2018,PG-13,107,tt4154916,5.5,37340,0,0,0,0
tm1883,Animal Crackers,2017,PG,105,tt4155534,5.8,3352,0,0,0,0
tm197806,For Here or to Go?,2017,,105,tt4157510,6.8,605,0,0,0,0
tm233521,Other People,2016,,97,tt4158876,6.8,11243,0,0,0,0
tm149212,Olmo and the Seagull,2015,,90,tt4160256,7.2,674,0,0,0,0
ts35463,Richie Rich,2015,TV-PG,22,tt4162898,3.1,1041,0,0,0,0
tm244559,I Called Him Morgan,2016,,91,tt4170344,7.3,1785,0,0,0,0
tm136036,That Thing Called Tadhana,2014,,110,tt4170532,7.4,1050,0,0,0,0
tm250364,Chhota Bheem in the Incan Adventure,2013,G,64,tt4171600,7.4,31,0,0,0,0
tm571645,Sommore: The Reign Continues,2015,R,93,tt4172758,6.9,76,0,0,0,0
ts75104,Zbrodnia,2014,TV-MA,45,tt4173216,6.2,660,0,0,0,0
tm199607,The Gift,2015,R,108,tt4178092,7.1,151679,0,0,0,0
ts36577,The Last Kingdom,2015,TV-MA,55,tt4179452,8.5,126473,0,0,0,1
tm571805,Otherhood,2019,R,100,tt4180560,6.1,11048,0,0,0,0
tm238661,Special Correspondents,2016,PG-13,100,tt4181052,5.8,23669,0,0,0,0
ts41975,Shooter,2016,TV-14,41,tt4181172,7.5,35547,0,0,0,1
tm137557,Honeytrap,2015,,93,tt4187514,5.9,758,0,0,0,0
ts36885,Ash vs Evil Dead,2015,TV-MA,30,tt4189022,8.4,70087,0,0,0,1
tm144021,LEGO DC Comics Super Heroes: Batman Be-Leaguered,2014,,22,tt4189294,6.5,1305,0,0,0,0
tm175843,Dark Skies,2013,PG-13,97,tt4190332,6.3,75139,0,0,0,0
ts36177,Glitch,2015,TV-MA,52,tt4192782,7.3,17240,0,0,0,0
ts37464,Occupied,2015,TV-MA,45,tt4192998,7.7,8839,0,0,0,0
ts37779,Danger Mouse,2015,,12,tt4196822,7.2,579,0,0,0,0
tm227922,Anjelah Johnson: Not Fancy,2015,,63,tt4199110,5.7,686,0,0,0,0
tm219739,The Love Affair,2015,,125,tt4202506,6.2,256,0,0,0,0
tm157609,Born in Gaza,2014,,69,tt4205416,7.4,492,0,0,0,0
tm315344,Molly's Game,2017,R,140,tt4209788,7.4,165817,0,1,0,0
tm146657,Jeff Dunham: All Over the Map,2014,PG-13,41,tt4209802,7.1,854,0,0,0,0
tm136321,Advantageous,2015,,92,tt4209960,6.2,5378,0,0,0,0
tm138614,Cop Car,2015,R,86,tt4209984,6.3,32547,0,0,0,0
ts83535,Popples,2015,,25,tt4210022,6.0,57,0,0,0,0
tm242646,Toro,2016,R,105,tt4213806,5.9,3209,0,0,0,0
